id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
6893,21.39,33.95,482.75,1355.5,0.0053555404,1
6894,21.39,33.9,489,1340,0.0053475852,1
6895,21.4725,33.925,496.5,1347,0.0053789143,1
6896,21.4725,33.8975,499,1337.25,0.0053745164,1
6897,21.5,33.9,499,1339.3333333333,0.0053840539,1
6898,21.5,33.845,514,1330.5,0.0053752433,1
6899,21.39,33.7,514,1326.5,0.0053157664,1
6900,21.4266666667,33.6933333333,510.6666666667,1324.3333333333,0.0053267625,1
6901,21.5,33.7,514,1315.6666666667,0.0053520163,1
6902,21.5,33.7,510.25,1314,0.0053520163,1
6903,21.5,33.6266666667,499,1312.6666666667,0.00534027,1
6904,21.5,33.59,496.5,1316.25,0.005334397,1
6905,21.5,33.59,504,1312,0.005334397,1
6906,21.5,33.59,489,1307,0.005334397,1
6907,21.5,33.56,480.6666666667,1312.3333333333,0.0053295919,1
6908,21.5,33.5,486.5,1305.75,0.0053199819,1
6909,21.5,33.5,479,1290.75,0.0053199819,1
6910,21.5,33.5,475.25,1281.5,0.0053199819,1
6911,21.5,33.4666666667,464,1283.3333333333,0.0053146432,1
6912,21.5,33.425,464,1279.25,0.0053079699,1
6913,21.5,33.4,464,1274.3333333333,0.005303966,1
6914,21.5,33.3725,469.25,1267.5,0.0052995617,1
6915,21.5,33.3175,474.5,1257,0.0052907534,1
6916,21.5,33.3175,474.5,1254.75,0.0052907534,1
6917,21.5,33.29,471,1255.3333333333,0.0052863493,1
6918,21.5,33.29,466.75,1262.5,0.0052863493,1
6919,21.5,33.29,469,1262,0.0052863493,1
6920,21.5,33.245,469,1254,0.0052791428,1
6921,21.5,33.2225,31,1246,0.0052755396,1
6922,21.5,33.1633333333,31,1243.3333333333,0.0052660648,0
6923,21.5,33.23,31,1236.6666666667,0.0052767407,0
6924,21.5,33.2675,26.5,1229.25,0.0052827461,0
6925,21.4175,33.09,13,1229.75,0.0052276146,0
6926,21.39,33.09,13,1222,0.005218739,0
6927,21.39,33.09,13,1213.75,0.005218739,0
6928,21.39,33.09,13,1209.3333333333,0.005218739,0
6929,21.39,33.0675,26.5,1201.25,0.0052151607,0
6930,21.365,33.09,26.5,1197.5,0.0052106818,0
6931,21.29,33.06,22,1197.6666666667,0.0051818346,0
6932,21.315,33.045,13,1196.25,0.0051874771,0
6933,21.29,33.03,13,1189.6666666667,0.0051770933,0
6934,21.29,33,13,1175.75,0.005172352,0
6935,21.29,33,13,1169,0.005172352,0
6936,21.29,33,13,1161.3333333333,0.005172352,0
6937,21.29,33,13,1159,0.005172352,0
6938,21.2675,32.95,13,1159.75,0.0051572686,0
6939,21.2,32.9,13,1151.6666666667,0.0051279196,0
6940,21.2,32.9,13,1138.4,0.0051279196,0
6941,21.2,32.9,13,1128.25,0.0051279196,0
6942,21.2,32.8725,13,1132.25,0.0051235981,0
6943,21.2,32.79,13,1115.5,0.0051106338,0
6944,21.1666666667,32.79,167,1117.3333333333,0.0051001022,0
6945,21.15,32.845,365.75,1121,0.0051034595,1
6946,21.2,32.745,454,1108,0.0051035625,1
6947,21.1333333333,32.79,454,1094,0.0050895898,1
6948,21.15,32.9,454,1106,0.0051120756,1
6949,21.2,32.845,454,1104.25,0.0051192766,1
6950,21.2,32.845,454,1102,0.0051192766,1
6951,21.2,32.9,454,1113.75,0.0051279196,1
6952,21.2,32.9,454,1113,0.0051279196,1
6953,21.2,32.9,454,1117.3333333333,0.0051279196,1
6954,21.2,32.9,454,1110.75,0.0051279196,1
6955,21.2,32.9,461.5,1113.25,0.0051279196,1
6956,21.2,32.9,469,1116,0.0051279196,1
6957,21.245,32.925,469,1123.25,0.0051461561,1
6958,21.2675,32.9725,469,1122.6666666667,0.0051608195,1
6959,21.245,32.95,469,1122.2,0.005150096,1
6960,21.29,32.9666666667,467.3333333333,1123.3333333333,0.005167084,1
6961,21.245,32.925,474.5,1126.5,0.0051461561,1
6962,21.26,32.9666666667,478,1125.3333333333,0.0051575058,1
6963,21.29,33,474.5,1119.5,0.005172352,1
6964,21.29,33,478,1125,0.005172352,1
6965,21.29,32.975,464,1124.75,0.005168401,1
6966,21.29,32.975,469.25,1130.5,0.005168401,1
6967,21.29,32.95,474.5,1131.5,0.00516445,1
6968,21.29,32.95,474.5,1129.5,0.00516445,1
6969,21.29,32.9333333333,472.6666666667,1127.6666666667,0.0051618161,1
6970,21.34,32.975,474.5,1131,0.0051844037,1
6971,21.29,33.05,451.5,1129,0.0051802542,1
6972,21.29,33.2225,459,1147.25,0.0052075182,1
6973,21.29,33.045,459,1143.5,0.0051794639,1
6974,21.365,33.1725,466.5,1149.5,0.0052237821,1
6975,21.39,33.3725,469.25,1164,0.0052636701,1
6976,21.39,33.5,464,1171.6666666667,0.0052839508,1
6977,21.39,33.545,475.25,1176.5,0.005291109,1
6978,21.39,33.6633333333,484,1184.6666666667,0.0053099333,1
6979,21.39,33.7,482.75,1187.75,0.0053157664,1
6980,21.39,33.7225,484,1198.25,0.0053193458,1
6981,21.4175,33.87,484,1202.75,0.0053519006,1
6982,21.4725,33.95,474,1218,0.0053829124,1
6983,21.4633333333,33.9666666667,479,1221.3333333333,0.0053825289,1
6984,21.5,34.045,489,1226,0.0054072833,1
6985,21.5,34.045,489,1230.25,0.0054072833,1
6986,21.5,34.0675,489,1235.5,0.005410888,1
6987,21.5,34.045,489,1240,0.0054072833,1
6988,21.5,34.09,489,1242,0.0054144927,1
6989,21.5,34.2,479,1242,0.0054321165,1
6990,21.525,34.2,477.75,1249,0.0054405104,1
6991,21.5,34.26,487.3333333333,1260.3333333333,0.0054417299,1
6992,21.5,34.245,484,1259.25,0.0054393266,1
6993,21.525,34.295,479,1261,0.0054557555,1
6994,21.6,34.29,489,1272.5,0.0054802711,1
6995,21.5666666667,34.29,484,1271,0.0054690059,1
6996,21.6,34.345,474,1276.25,0.0054891389,1
6997,21.6333333333,35.2566666667,465.6666666667,1457.6666666667,0.0056477746,1
6998,21.625,34.77,476.5,1423.75,0.0055662538,1
6999,21.6666666667,34.6566666667,479,1342.6666666667,0.0055622321,1
7000,21.65,34.7675,474,1341.75,0.005574444,1
7001,21.6333333333,34.6933333333,480.6666666667,1345,0.005556728,1
7002,21.7,34.8175,477.75,1353.75,0.0055997813,1
7003,21.6666666667,34.83,489,1355.3333333333,0.0055903013,1
7004,21.7,35.0225,474,1369.5,0.0056330505,1
7005,21.7,35.0225,489,1383.25,0.0056330505,1
7006,21.7,35,472.75,1399.75,0.0056293989,1
7007,21.7,35.09,472.3333333333,1398.3333333333,0.0056440058,1
7008,21.745,35.24,479,1418.5,0.0056841085,1
7009,21.7,35.26,474,1428.6666666667,0.0056715986,1
7010,21.7,35.345,464,1441,0.0056853959,1
7011,21.73,35.4,464,1440,0.0057048723,1
7012,21.745,35.475,474.5,1453,0.0057223621,1
7013,21.7675,35.5675,464,1464.25,0.005745388,1
7014,21.76,35.59,464,1469,0.0057463975,1
7015,21.79,35.645,464,1471,0.0057660177,1
7016,21.79,35.6725,464,1477,0.0057705074,1
7017,21.79,35.6725,464,1483.5,0.0057705074,1
7018,21.79,35.845,474.5,1496.5,0.0057986717,1
7019,21.815,35.845,470.75,1498,0.0058076173,1
7020,21.79,35.8633333333,467.3333333333,1503.6666666667,0.0058016652,1
7021,21.84,35.95,466.75,1513,0.0058337732,1
7022,21.84,35.9,466.5,1520.5,0.0058255835,1
7023,21.84,36.0225,469,1540,0.0058456487,1
7024,21.84,36.145,465.25,1541,0.0058657152,1
7025,21.865,36.24,454,1565,0.0058903485,1
7026,21.89,36.29,457,1579.2,0.0059076482,1
7027,21.89,36.3266666667,464,1580,0.0059136739,1
7028,21.89,36.425,457.75,1581,0.0059298344,1
7029,21.89,36.53,454,1592.6666666667,0.0059470914,1
7030,21.89,36.53,454,1600.6666666667,0.0059470914,1
7031,21.89,36.5725,455.5,1605.25,0.0059540766,1
7032,21.89,36.595,453.25,1616.5,0.0059577747,1
7033,21.89,36.59,449.5,1625,0.0059569529,1
7034,21.89,36.6633333333,453,1630,0.0059690064,1
7035,21.89,36.645,449.5,1636.5,0.005965993,1
7036,21.89,36.7,449.5,1649.25,0.0059750333,1
7037,21.89,36.76,453,1661.6666666667,0.0059848957,1
7038,21.89,36.8333333333,460,1665,0.0059969502,1
7039,21.89,36.8725,456,1662.25,0.0060033886,1
7040,21.89,36.845,456,1667.5,0.005998868,1
7041,21.9175,36.845,444,1682.75,0.006009044,1
7042,21.89,36.95,444,1684,0.0060161288,1
7043,21.9175,37.09,444,1689.5,0.0060493896,1
7044,21.945,37.045,444,1695,0.0060522264,1
7045,21.89,37.0675,444,1707.5,0.0060354456,1
7046,21.89,37,444,1714.3333333333,0.0060243486,1
7047,21.945,36.95,444,1715.2,0.0060365551,1
7048,21.89,37.1633333333,444,1718.3333333333,0.0060512013,1
7049,21.9175,37.15,440.25,1727.5,0.0060592709,1
7050,21.89,37.06,444,1722.6666666667,0.0060342125,1
7051,21.9175,37.145,444,1716.25,0.0060584475,1
7052,21.945,37.2,444,1723.5,0.0060777969,1
7053,21.9175,37.24,444,1735,0.0060740935,1
7054,21.89,37.3975,444,1744.75,0.0060897033,1
7055,21.945,37.425,444,1748,0.0061149192,1
7056,21.9266666667,37.4,439,1752.3333333333,0.0061038941,1
7057,21.945,37.45,444,1757.75,0.0061190442,1
7058,21.9175,37.2725,444,1762,0.0060794463,1
7059,21.945,37.4,444,1762.5,0.0061107943,1
7060,21.945,37.475,444,1763.25,0.0061231692,1
7061,21.9266666667,37.4633333333,444,1767,0.006114332,1
7062,21.89,37.4725,444,1774.5,0.0061020359,1
7063,21.945,37.425,444,1780,0.0061149192,1
7064,21.89,37.495,444,1785,0.0061057357,1
7065,22,37.545,432.75,1792,0.0061555436,1
7066,21.9633333333,37.56,434,1798.3333333333,0.0061441319,1
7067,22,37.6725,440.25,1802,0.0061766549,1
7068,22,37.59,444,1813.25,0.0061629945,1
7069,22,37.6633333333,439,1815.5,0.0061751371,1
7070,22,37.6725,440.25,1814.75,0.0061766549,1
7071,21.9725,37.6725,440.25,1828,0.006166199,1
7072,21.9725,37.745,444,1837.5,0.0061781836,1
7073,21.9633333333,37.56,439,1828.3333333333,0.0061441319,1
7074,22,37.6266666667,439,1817,0.0061690657,1
7075,21.9725,37.9,444,1819,0.0062038074,1
7076,21.9725,37.795,444,1826.5,0.0061864491,1
7077,21.89,37.7,444,1823.5,0.0061394477,1
7078,22,37.95,444,1832.75,0.0062226081,1
7079,22,37.79,444,1847,0.0061961118,1
7080,21.9725,37.9475,444,1845.5,0.0062116603,1
7081,21.9633333333,37.8966666667,444,1846.6666666667,0.0061997534,1
7082,22,37.945,444,1848.25,0.00622178,1
7083,22,38.03,444,1850,0.0062358571,1
7084,22,38.09,444,1860.5,0.0062457942,1
7085,21.9633333333,38.09,444,1866.6666666667,0.0062316989,1
7086,22,38.1633333333,444,1868.3333333333,0.00625794,1
7087,22,38.1175,444,1875.5,0.0062503488,1
7088,22,38.145,444,1879.25,0.0062549035,1
7089,22,38.23,439,1888.6666666667,0.006268982,1
7090,22,38.4,444,1896.3333333333,0.0062971409,1
7091,22,38.2725,432.75,1895,0.0062760215,1
7092,22,38.2966666667,429,1895.6666666667,0.0062800244,1
7093,22,38.37,441,1904,0.0062921715,1
7094,22,38.3975,438,1909.75,0.0062967268,1
7095,22,38.345,438,1911,0.0062880304,1
7096,22,38.4666666667,441,1915.6666666667,0.0063081844,1
7097,22,38.47,438,1932.25,0.0063087365,1
7098,22,38.5675,438,1933.75,0.0063248883,1
7099,22,38.59,438,1940,0.0063286157,1
7100,22,38.5675,438,1938.25,0.0063248883,1
7101,22,38.56,441,1935.3333333333,0.0063236458,1
7102,22.025,38.7,438,1943.5,0.0063566233,1
7103,22,38.645,438,1940,0.0063377274,1
7104,22,38.6175,438,1949.25,0.0063331715,1
7105,22.05,38.7675,438,1950.75,0.0063776387,1
7106,22.0666666667,38.79,441,1955.3333333333,0.0063879326,1
7107,22.05,38.69,438,1962.75,0.0063647587,1
7108,22.025,38.8,438,1959.25,0.006373217,1
7109,22.0333333333,38.6566666667,441,1968.3333333333,0.0063526935,1
7110,22.075,38.745,438,1974.5,0.0063837216,1
7111,22.075,38.895,438,1981.25,0.0064086906,1
7112,22.1,38.845,438,1972.5,0.006410229,1
7113,22.1,39,438,1984.5,0.0064360718,1
7114,22.075,38.8975,438,1991.75,0.0064091067,1
7115,22.05,38.9975,438,1994.25,0.0064158662,1
7116,22.1,39.045,438,2008.25,0.006443575,1
7117,22.0666666667,39.0266666667,441,2014.3333333333,0.0064273096,1
7118,22.1,39.0425,442.5,2014,0.0064431582,1
7119,22.1,39,447,2016.3333333333,0.0064360718,1
7120,22.1,38.97,443.5,2011.25,0.0064310698,1
7121,22.1,38.76,447,2003.3333333333,0.006396058,1
7122,22.1,38.69,447,1995,0.0063843882,1
7123,22.1,38.845,447,2005,0.006410229,1
7124,22.1,38.8,447,2012.75,0.0064027266,1
7125,22.1,38.79,447,2011.5,0.0064010594,1
7126,22.1,38.745,447,1993.75,0.0063935573,1
7127,22.1,38.79,447,1989,0.0064010594,1
7128,22.1,38.8225,447,1993.5,0.0064064778,1
7129,22.1,38.845,447,1995.5,0.006410229,1
7130,22.1,38.73,447,1981.6666666667,0.0063910566,1
7131,22.1,38.834,447,1982,0.006408395,1
7132,22.1,38.79,447,1990.8,0.0064010594,1
7133,22.1,38.8633333333,442.3333333333,1995.3333333333,0.0064132855,1
7134,22.1,38.6225,436.5,1989.25,0.0063731357,1
7135,22.1,38.6175,436.5,1950.75,0.0063723021,1
7136,22.1,38.7675,436.5,1962.25,0.0063973083,1
7137,22.1,38.7,433,1974.5,0.0063860553,1
7138,22.1,38.745,433,1988,0.0063935573,1
7139,22.1,38.845,433,1987,0.006410229,1
7140,22.1,38.845,433,2000.25,0.006410229,1
7141,22.1,38.79,433,2000,0.0064010594,1
7142,22.1,38.8266666667,433,2001,0.0064071724,1
7143,22.1,38.79,433,1997.5,0.0064010594,1
7144,22.1,38.845,433,1997.5,0.006410229,1
7145,22.1,38.845,433,2007.5,0.006410229,1
7146,22.1,38.79,433,2007,0.0064010594,1
7147,22.1,38.8725,433,1997.5,0.0064148138,1
7148,22.1,38.95,433,2001,0.0064277352,1
7149,22.1,38.9475,433,2010.5,0.0064273184,1
7150,22.1,39,433,2005,0.0064360718,1
7151,22.1,39,433,2007.6666666667,0.0064360718,1
7152,22.1,38.9725,433,2008.25,0.0064314867,1
7153,22.1,39.0225,433,2012.25,0.0064398234,1
7154,22.1,39,433,2027.5,0.0064360718,1
7155,22.1,39,433,2028.5,0.0064360718,1
7156,22.1,38.975,433,2021.75,0.0064319035,1
7157,22.1,39,433,2012.5,0.0064360718,1
7158,22.1,38.975,433,2007,0.0064319035,1
7159,22.1,39.0225,433,2008.25,0.0064398234,1
7160,22.1,39.045,433,2019.25,0.006443575,1
7161,22.1,39.03,433,2028,0.0064410739,1
7162,22.1,39.0675,433,2015.5,0.0064473267,1
7163,22.1,39,433,2010.3333333333,0.0064360718,1
7164,22.1,39.0225,433,2019,0.0064398234,1
7165,22.1,39.0675,433,2022.5,0.0064473267,1
7166,22.1,39.03,433,2016,0.0064410739,1
7167,22.1,39.09,433,2013,0.0064510784,1
7168,22.1,39.09,433,2017.25,0.0064510784,1
7169,22.1,39.1175,433,2012.5,0.0064556638,1
7170,22.1,39.09,433,2026,0.0064510784,1
7171,22.1333333333,39.09,433,2023,0.0064643329,1
7172,22.1,39.09,433,2027.5,0.0064510784,1
7173,22.1,39.0675,433,2025.25,0.0064473267,1
7174,22.1,39.0675,433,2028.25,0.0064473267,1
7175,22.1,38.7966666667,433,2012.3333333333,0.0064021709,1
7176,22.1,38.86,433,1998.3333333333,0.0064127298,1
7177,22.1,38.7225,426,1984.25,0.0063898063,1
7178,22.1,38.9,413.6666666667,1973.3333333333,0.0064193988,1
7179,22.175,38.9725,328,1986.5,0.0064612517,1
7180,22.175,38.895,397,1984.75,0.0064482697,1
7181,22.23,38.93,403.6666666667,1995,0.0064760132,1
7182,22.245,38.87,419,1995.75,0.0064718979,1
7183,22.245,38.695,419,1994.5,0.0064424584,1
7184,22.29,38.59,419,1992.5,0.0064426019,1
7185,22.2675,38.62,433,1978.75,0.0064387469,1
7186,22.2,38.4,433,1959,0.0063751652,1
7187,22.2,38.45,433,1954,0.0063835513,1
7188,22.2,38.4333333333,429.5,1943.5,0.0063807559,1
7189,22.2,38.4,433,1923.75,0.0063751652,1
7190,22.15,38.425,433,1917.5,0.0063597593,1
7191,22.125,38.45,433,1926,0.0063541535,1
7192,22.1,38.4,433,1927.5,0.0063360467,1
7193,22.125,38.3175,433,1921.75,0.006332034,1
7194,22.1,38.29,433,1917.5,0.0063177122,1
7195,22.1,38.29,433,1901.75,0.0063177122,1
7196,22.1,38.29,433,1893.3333333333,0.0063177122,1
7197,22.1,38.27875,430.6666666667,1893.8333333333,0.0063158372,1
7198,22.1,38.2675,428.3333333333,1894.3333333333,0.0063139621,1
7199,22.1,38.2,433,1880,0.0063027121,1
7200,22.1,38.1175,429.5,1871.25,0.0062889626,1
7201,22.1,38.145,433,1863.75,0.0062935457,1
7202,22.1,38.09,433,1859.3333333333,0.0062843795,1
7203,22.1,38.09,423.6666666667,1855,0.0062843795,1
7204,22.1,38.09,429.5,1851.25,0.0062843795,1
7205,22.1,38.0675,429.5,1845,0.0062806298,1
7206,22.1,37.975,433,1839.25,0.0062652148,1
7207,22.1,37.95,426,1831,0.0062610488,1
7208,22.1,37.9333333333,428.3333333333,1830,0.0062582714,1
7209,22.1,37.925,429.5,1826,0.0062568827,1
7210,22.075,37.8975,433,1819.25,0.0062426839,1
7211,22.1,37.9,426,1803.25,0.0062527168,1
7212,22.1,37.8175,426,1801.75,0.0062389694,1
7213,22.0666666667,37.76,423.6666666667,1796.6666666667,0.006216617,1
7214,22.1,37.79,209.5,1788.5,0.0062343871,1
7215,22.1,37.69,0,1784.5,0.0062177248,0
7216,22.0333333333,37.5966666667,0,1774,0.0061767672,0
7217,22,37.59,0,1755.5,0.0061629945,0
7218,22.05,37.645,0,1742,0.0061911382,0
7219,22,37.59,0,1742,0.0061629945,0
7220,22,37.56,0,1737,0.0061580272,0
7221,21.89,37.5,0,1729.5,0.0061065579,0
7222,21.89,37.5,0,1722,0.0061065579,0
7223,21.89,37.45,0,1706.75,0.006098336,0
7224,21.89,37.4,0,1697,0.0060901143,0
7225,21.89,37.4,0,1694,0.0060901143,0
7226,21.84,37.345,0,1682,0.0060623527,0
7227,21.79,37.29,0,1678,0.0060346984,0
7228,21.79,37.29,0,1661.5,0.0060346984,0
7229,21.79,37.2,0,1660.5,0.0060199926,0
7230,21.79,37.2,0,1640.5,0.0060199926,0
7231,21.73,37.1266666667,0,1629,0.0059858104,0
7232,21.745,37.145,0,1627,0.0059943407,0
7233,21.7,37.145,0,1623.5,0.0059777162,0
7234,21.7,37.045,0,1585,0.0059614691,0
7235,21.7,37,0,1573,0.0059541581,0
7236,21.7,37,0,1545.6666666667,0.0059541581,0
7237,21.6333333333,36.9333333333,0,1544.3333333333,0.0059189162,0
7238,21.6,36.9,0,1536,0.0059013623,0
7239,21.6,36.925,0,1534.25,0.0059053985,0
7240,21.6,36.9,0,1530,0.0059013623,0
7241,21.55,36.79,0,1517,0.0058654588,0
7242,21.55,36.845,0,1512,0.0058743103,0
7243,21.5333333333,36.79,0,1508.3333333333,0.0058594215,0
7244,21.55,36.745,0,1495,0.0058582169,0
7245,21.5,36.79,0,1491,0.0058473635,0
7246,21.5,36.7,0,1474.5,0.0058329248,0
7247,21.5,36.7,0,1461.5,0.0058329248,0
7248,21.5,36.7,0,1462.5,0.0058329248,0
7249,21.39,36.59,0,1466,0.005775862,0
7250,21.445,36.6,0,1453.5,0.0057971393,0
7251,21.39,36.59,0,1449,0.005775862,0
7252,21.39,36.5,0,1429,0.0057615235,0
7253,21.39,36.5,0,1421,0.0057615235,0
7254,21.39,36.5,0,1419,0.0057615235,0
7255,21.34,36.5,0,1408,0.0057437299,0
7256,21.29,36.4,0,1399.5,0.0057101533,0
7257,21.29,36.4,0,1391,0.0057101533,0
7258,21.29,36.5,0,1390,0.0057259849,0
7259,21.29,36.4333333333,0,1392.3333333333,0.0057154304,0
7260,21.29,36.4,0,1381,0.0057101533,0
7261,21.29,36.45,0,1381.5,0.005718069,0
7262,21.2,36.29,0,1372,0.005661107,0
7263,21.2,36.245,0,1355,0.0056540234,0
7264,21.2,36.2,0,1356,0.0056469399,0
7265,21.2,36.2,0,1341,0.0056469399,0
7266,21.2,36.2,0,1335.5,0.0056469399,0
7267,21.2,36.2,0,1320.5,0.0056469399,0
7268,21.2,36.2,0,1313,0.0056469399,0
7269,21.1,36.2,0,1298,0.0056120635,0
7270,21.1,36.2,0,1303,0.0056120635,0
7271,21.1,36.2,0,1295,0.0056120635,0
7272,21.1,36.145,0,1287,0.0056034601,0
7273,21,36.09,0,1280,0.0055602786,0
7274,21.05,36.145,0,1275.5,0.0055861204,0
7275,21,36.09,0,1268,0.0055602786,0
7276,21,36.145,0,1267.5,0.0055688281,0
7277,21,36.09,0,1267,0.0055602786,0
7278,21,36.1266666667,0,1267.6666666667,0.0055659783,0
7279,21,36.09,0,1265,0.0055602786,0
7280,21,36.09,0,1256,0.0055602786,0
7281,21,36.09,0,1250,0.0055602786,0
7282,20.945,36.09,0,1249.5,0.0055413412,0
7283,20.89,36.09,0,1243,0.0055224609,0
7284,20.89,36.045,0,1237,0.005515514,0
7285,20.89,36,0,1227,0.0055085672,0
7286,20.945,36,0,1206.5,0.0055273996,0
7287,20.89,36,0,1211.6666666667,0.0055085672,0
7288,20.89,36,0,1204,0.0055085672,0
7289,20.89,35.95,0,1204,0.0055008488,0
7290,20.89,35.9,0,1200,0.0054931305,0
7291,20.89,35.9,0,1194,0.0054931305,0
7292,20.8233333333,35.8266666667,0,1182.6666666667,0.0054591712,0
7293,20.79,35.79,0,1169,0.0054422581,0
7294,20.79,35.79,0,1161,0.0054422581,0
7295,20.79,35.79,0,1158,0.0054422581,0
7296,20.79,35.7,0,1165,0.0054284531,0
7297,20.79,35.7,0,1152.5,0.0054284531,0
7298,20.79,35.73,0,1145.6666666667,0.0054330547,0
7299,20.7,35.7,0,1136.5,0.0053981859,0
7300,20.7,35.7,0,1136,0.0053981859,0
7301,20.7,35.7,0,1131,0.0053981859,0
7302,20.7,35.7,0,1133.5,0.0053981859,0
7303,20.7,35.7,0,1134,0.0053981859,0
7304,20.7,35.59,0,1120,0.005381409,0
7305,20.7,35.59,0,1116,0.005381409,0
7306,20.7,35.59,0,1098,0.005381409,0
7307,20.7,35.59,0,1101.5,0.005381409,0
7308,20.7,35.59,0,1108,0.005381409,0
7309,20.7,35.5,0,1099,0.005367683,0
7310,20.7,35.4,0,1082,0.0053524327,0
7311,20.7,35.5,0,1081,0.005367683,0
7312,20.7675,35.4,0,1078.25,0.0053749251,0
7313,20.73,35.4,0,1065.6666666667,0.005362419,0
7314,20.7,35.345,0,1060,0.0053440453,0
7315,20.7,35.29,0,1060.5,0.0053356581,0
7316,20.7,35.29,0,1060,0.0053356581,0
7317,20.7,35.29,0,1059,0.0053356581,0
7318,20.7,35.29,0,1054,0.0053356581,0
7319,20.7,35.29,0,1044,0.0053356581,0
7320,20.7,35.29,0,1048,0.0053356581,0
7321,20.6666666667,35.26,0,1039.6666666667,0.0053200513,0
7322,20.7,35.29,0,1029,0.0053356581,0
7323,20.7,35.29,0,1031.5,0.0053356581,0
7324,20.7,35.29,0,1020,0.0053356581,0
7325,20.6666666667,35.26,0,1019.3333333333,0.0053200513,0
7326,20.6333333333,35.23,0,1018,0.0053044839,0
7327,20.6333333333,35.23,0,1015.6666666667,0.0053044839,0
7328,20.6,35.2,0,1008,0.0052889557,0
7329,20.6,35.145,0,1004,0.0052806215,0
7330,20.6,35.145,0,999,0.0052806215,0
7331,20.6,35.09,0,1001,0.0052722876,0
7332,20.6,35.09,0,1000,0.0052722876,0
7333,20.6,35.09,0,1001,0.0052722876,0
7334,20.6,35.09,0,985.5,0.0052722876,0
7335,20.6,35.09,0,977,0.0052722876,0
7336,20.6,35.09,0,974.5,0.0052722876,0
7337,20.5,35,0,972,0.0052260425,0
7338,20.6,35,0,964,0.0052586507,0
7339,20.6,35,0,970.5,0.0052586507,0
7340,20.5666666667,35,0,964.6666666667,0.0052477614,0
7341,20.55,35,0,956,0.0052423242,0
7342,20.55,35,0,947.5,0.0052423242,0
7343,20.5,34.95,0,943.5,0.0052185141,0
7344,20.5,34.9,0,947,0.0052109859,0
7345,20.5,34.9,0,921.5,0.0052109859,0
7346,20.5,34.9,0,928,0.0052109859,0
7347,20.5,34.9,0,926.5,0.0052109859,0
7348,20.5,34.8633333333,0,921.3333333333,0.0052054653,0
7349,20.5,34.79,0,917,0.0051944244,0
7350,20.5,34.9,0,916,0.0052109859,0
7351,20.5,34.79,0,911,0.0051944244,0
7352,20.5,34.79,0,912.5,0.0051944244,0
7353,20.5,34.79,0,902,0.0051944244,0
7354,20.5,34.79,0,893,0.0051944244,0
7355,20.5,34.79,0,886,0.0051944244,0
7356,20.5,34.745,0,890.5,0.0051876495,0
7357,20.525,34.7,0,891.25,0.0051889391,0
7358,20.5,34.59,0,882,0.0051643149,0
7359,20.5,34.59,0,874.5,0.0051643149,0
7360,20.5,34.59,0,872.5,0.0051643149,0
7361,20.5,34.59,0,869,0.0051643149,0
7362,20.5,34.59,0,868.5,0.0051643149,0
7363,20.5,34.545,0,869.5,0.0051575407,0
7364,20.5,34.5,0,865,0.0051507666,0
7365,20.5,34.5,0,856.5,0.0051507666,0
7366,20.5,34.5,0,853,0.0051507666,0
7367,20.5,34.4,0,843,0.0051357135,0
7368,20.55,34.4,0,839,0.0051517115,0
7369,20.5,34.4,0,828,0.0051357135,0
7370,20.5,34.4,0,833,0.0051357135,0
7371,20.55,34.345,0,822,0.0051434066,0
7372,20.5,34.29,0,816,0.005119156,0
7373,20.5,34.29,0,814.5,0.005119156,0
7374,20.5,34.245,0,807,0.0051123828,0
7375,20.5,34.26,0,807,0.0051146405,0
7376,20.5,34.2,0,796,0.0051056096,0
7377,20.5,34.2,0,796.3333333333,0.0051056096,0
7378,20.5,34.2,0,796.25,0.0051056096,0
7379,20.5,34.09,0,795.5,0.0050890537,0
7380,20.55,34.09,0,794.5,0.0051049051,0
7381,20.5,34,0,793,0.0050755086,0
7382,20.5,34.09,0,788.5,0.0050890537,0
7383,20.5,34.09,0,788,0.0050890537,0
7384,20.5,34.045,0,782,0.0050822811,0
7385,20.5,34,0,771,0.0050755086,0
7386,20.5,34.09,0,772.6666666667,0.0050890537,0
7387,20.5,34.09,0,774,0.0050890537,0
7388,20.5,34.09,0,767,0.0050890537,0
7389,20.5,34,0,771,0.0050755086,0
7390,20.5,34.0675,0,762.5,0.0050856674,0
7391,20.5,34.09,0,756,0.0050890537,0
7392,20.5,34.045,0,748.5,0.0050822811,0
7393,20.5,34.045,0,751.5,0.0050822811,0
7394,20.5,34,0,754,0.0050755086,0
7395,20.5,34,0,752,0.0050755086,0
7396,20.5,34,0,750.5,0.0050755086,0
7397,20.5,34,0,757,0.0050755086,0
7398,20.5,34,0,755,0.0050755086,0
7399,20.5,33.9,0,744.5,0.0050604592,0
7400,20.5,33.9,0,740,0.0050604592,0
7401,20.5,33.9,0,726,0.0050604592,0
7402,20.5,33.9,0,723,0.0050604592,0
